"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"29.04.2018 17:00 - 29.04.2018 18:00","396","0"
"29.04.2018 18:00 - 29.04.2018 19:00","339","0"
"29.04.2018 19:00 - 29.04.2018 20:00","470","0"
"29.04.2018 20:00 - 29.04.2018 21:00","508","0"
"29.04.2018 21:00 - 29.04.2018 22:00","399","0"
"29.04.2018 22:00 - 29.04.2018 23:00","568","0"
"29.04.2018 23:00 - 30.04.2018 00:00","772","0"
"30.04.2018 00:00 - 30.04.2018 01:00","819","0"
"30.04.2018 01:00 - 30.04.2018 02:00","828","0"
"30.04.2018 02:00 - 30.04.2018 03:00","834","0"
"30.04.2018 03:00 - 30.04.2018 04:00","832","0"
"30.04.2018 04:00 - 30.04.2018 05:00","834","0"
"30.04.2018 05:00 - 30.04.2018 06:00","839","0"
"30.04.2018 06:00 - 30.04.2018 07:00","793","0"
"30.04.2018 07:00 - 30.04.2018 08:00","713","0"
"30.04.2018 08:00 - 30.04.2018 09:00","659","0"
"30.04.2018 09:00 - 30.04.2018 10:00","699","0"
"30.04.2018 10:00 - 30.04.2018 11:00","666","0"
"30.04.2018 11:00 - 30.04.2018 12:00","628","0"
"30.04.2018 12:00 - 30.04.2018 13:00","690","0"
"30.04.2018 13:00 - 30.04.2018 14:00","724","0"
"30.04.2018 14:00 - 30.04.2018 15:00","727","0"
"30.04.2018 15:00 - 30.04.2018 16:00","682","0"
"30.04.2018 16:00 - 30.04.2018 17:00","676","0"
"30.04.2018 17:00 - 30.04.2018 18:00","648","0"
"30.04.2018 18:00 - 30.04.2018 19:00","677","0"
"30.04.2018 19:00 - 30.04.2018 20:00","679","0"
"30.04.2018 20:00 - 30.04.2018 21:00","741","0"
"30.04.2018 21:00 - 30.04.2018 22:00","739","0"
"30.04.2018 22:00 - 30.04.2018 23:00","757","0"
"30.04.2018 23:00 - 01.05.2018 00:00","783","0"
"01.05.2018 00:00 - 01.05.2018 01:00","660","0"
"01.05.2018 01:00 - 01.05.2018 02:00","700","0"
"01.05.2018 02:00 - 01.05.2018 03:00","691","0"
"01.05.2018 03:00 - 01.05.2018 04:00","695","0"
"01.05.2018 04:00 - 01.05.2018 05:00","729","0"
"01.05.2018 05:00 - 01.05.2018 06:00","745","0"
"01.05.2018 06:00 - 01.05.2018 07:00","691","0"
"01.05.2018 07:00 - 01.05.2018 08:00","705","0"
"01.05.2018 08:00 - 01.05.2018 09:00","609","0"
"01.05.2018 09:00 - 01.05.2018 10:00","533","0"
"01.05.2018 10:00 - 01.05.2018 11:00","566","0"
"01.05.2018 11:00 - 01.05.2018 12:00","614","0"
"01.05.2018 12:00 - 01.05.2018 13:00","572","0"
"01.05.2018 13:00 - 01.05.2018 14:00","655","0"
"01.05.2018 14:00 - 01.05.2018 15:00","709","0"
"01.05.2018 15:00 - 01.05.2018 16:00","737","0"
"01.05.2018 16:00 - 01.05.2018 17:00","738","0"
"01.05.2018 17:00 - 01.05.2018 18:00","693","0"
"01.05.2018 18:00 - 01.05.2018 19:00","675","0"
"01.05.2018 19:00 - 01.05.2018 20:00","679","0"
"01.05.2018 20:00 - 01.05.2018 21:00","733","0"
"01.05.2018 21:00 - 01.05.2018 22:00","738","0"
"01.05.2018 22:00 - 01.05.2018 23:00","760","0"
"01.05.2018 23:00 - 02.05.2018 00:00","760","0"
"02.05.2018 00:00 - 02.05.2018 01:00","712","0"
"02.05.2018 01:00 - 02.05.2018 02:00","795","0"
"02.05.2018 02:00 - 02.05.2018 03:00","799","0"
"02.05.2018 03:00 - 02.05.2018 04:00","784","0"
"02.05.2018 04:00 - 02.05.2018 05:00","792","0"
"02.05.2018 05:00 - 02.05.2018 06:00","669","0"
"02.05.2018 06:00 - 02.05.2018 07:00","239","0"
"02.05.2018 07:00 - 02.05.2018 08:00","14","0"
"02.05.2018 08:00 - 02.05.2018 09:00","2","0"
"02.05.2018 09:00 - 02.05.2018 10:00","63","0"
"02.05.2018 10:00 - 02.05.2018 11:00","69","0"
"02.05.2018 11:00 - 02.05.2018 12:00","50","0"
"02.05.2018 12:00 - 02.05.2018 13:00","80","0"
"02.05.2018 13:00 - 02.05.2018 14:00","223","0"
"02.05.2018 14:00 - 02.05.2018 15:00","262","0"
"02.05.2018 15:00 - 02.05.2018 16:00","230","0"
"02.05.2018 16:00 - 02.05.2018 17:00","139","0"
"02.05.2018 17:00 - 02.05.2018 18:00","23","0"
"02.05.2018 18:00 - 02.05.2018 19:00","0","11"
"02.05.2018 19:00 - 02.05.2018 20:00","0","24"
"02.05.2018 20:00 - 02.05.2018 21:00","0","27"
"02.05.2018 21:00 - 02.05.2018 22:00","0","44"
"02.05.2018 22:00 - 02.05.2018 23:00","87","0"
"02.05.2018 23:00 - 03.05.2018 00:00","418","0"
"03.05.2018 00:00 - 03.05.2018 01:00","594","0"
"03.05.2018 01:00 - 03.05.2018 02:00","645","0"
"03.05.2018 02:00 - 03.05.2018 03:00","669","0"
"03.05.2018 03:00 - 03.05.2018 04:00","733","0"
"03.05.2018 04:00 - 03.05.2018 05:00","700","0"
"03.05.2018 05:00 - 03.05.2018 06:00","668","0"
"03.05.2018 06:00 - 03.05.2018 07:00","243","0"
"03.05.2018 07:00 - 03.05.2018 08:00","47","0"
"03.05.2018 08:00 - 03.05.2018 09:00","0","48"
"03.05.2018 09:00 - 03.05.2018 10:00","0","20"
"03.05.2018 10:00 - 03.05.2018 11:00","43","0"
"03.05.2018 11:00 - 03.05.2018 12:00","95","0"
"03.05.2018 12:00 - 03.05.2018 13:00","150","0"
"03.05.2018 13:00 - 03.05.2018 14:00","138","0"
"03.05.2018 14:00 - 03.05.2018 15:00","175","0"
"03.05.2018 15:00 - 03.05.2018 16:00","316","0"
"03.05.2018 16:00 - 03.05.2018 17:00","406","0"
"03.05.2018 17:00 - 03.05.2018 18:00","205","0"
"03.05.2018 18:00 - 03.05.2018 19:00","91","0"
"03.05.2018 19:00 - 03.05.2018 20:00","91","0"
"03.05.2018 20:00 - 03.05.2018 21:00","192","0"
"03.05.2018 21:00 - 03.05.2018 22:00","249","0"
"03.05.2018 22:00 - 03.05.2018 23:00","279","0"
"03.05.2018 23:00 - 04.05.2018 00:00","618","0"
"04.05.2018 00:00 - 04.05.2018 01:00","820","0"
"04.05.2018 01:00 - 04.05.2018 02:00","877","0"
"04.05.2018 02:00 - 04.05.2018 03:00","869","0"
"04.05.2018 03:00 - 04.05.2018 04:00","857","0"
"04.05.2018 04:00 - 04.05.2018 05:00","841","0"
"04.05.2018 05:00 - 04.05.2018 06:00","595","0"
"04.05.2018 06:00 - 04.05.2018 07:00","203","0"
"04.05.2018 07:00 - 04.05.2018 08:00","0","36"
"04.05.2018 08:00 - 04.05.2018 09:00","0","83"
"04.05.2018 09:00 - 04.05.2018 10:00","0","94"
"04.05.2018 10:00 - 04.05.2018 11:00","0","99"
"04.05.2018 11:00 - 04.05.2018 12:00","0","58"
"04.05.2018 12:00 - 04.05.2018 13:00","0","7"
"04.05.2018 13:00 - 04.05.2018 14:00","72","0"
"04.05.2018 14:00 - 04.05.2018 15:00","276","0"
"04.05.2018 15:00 - 04.05.2018 16:00","316","0"
"04.05.2018 16:00 - 04.05.2018 17:00","263","0"
"04.05.2018 17:00 - 04.05.2018 18:00","43","0"
"04.05.2018 18:00 - 04.05.2018 19:00","0","1"
"04.05.2018 19:00 - 04.05.2018 20:00","0","11"
"04.05.2018 20:00 - 04.05.2018 21:00","96","0"
"04.05.2018 21:00 - 04.05.2018 22:00","114","0"
"04.05.2018 22:00 - 04.05.2018 23:00","210","0"
"04.05.2018 23:00 - 05.05.2018 00:00","595","0"
"05.05.2018 00:00 - 05.05.2018 01:00","684","0"
"05.05.2018 01:00 - 05.05.2018 02:00","741","0"
"05.05.2018 02:00 - 05.05.2018 03:00","780","0"
"05.05.2018 03:00 - 05.05.2018 04:00","754","0"
"05.05.2018 04:00 - 05.05.2018 05:00","766","0"
"05.05.2018 05:00 - 05.05.2018 06:00","738","0"
"05.05.2018 06:00 - 05.05.2018 07:00","700","0"
"05.05.2018 07:00 - 05.05.2018 08:00","466","0"
"05.05.2018 08:00 - 05.05.2018 09:00","289","0"
"05.05.2018 09:00 - 05.05.2018 10:00","168","0"
"05.05.2018 10:00 - 05.05.2018 11:00","247","0"
"05.05.2018 11:00 - 05.05.2018 12:00","383","0"
"05.05.2018 12:00 - 05.05.2018 13:00","479","0"
"05.05.2018 13:00 - 05.05.2018 14:00","579","0"
"05.05.2018 14:00 - 05.05.2018 15:00","640","0"
"05.05.2018 15:00 - 05.05.2018 16:00","701","0"
"05.05.2018 16:00 - 05.05.2018 17:00","617","0"
"05.05.2018 17:00 - 05.05.2018 18:00","539","0"
"05.05.2018 18:00 - 05.05.2018 19:00","362","0"
"05.05.2018 19:00 - 05.05.2018 20:00","418","0"
"05.05.2018 20:00 - 05.05.2018 21:00","501","0"
"05.05.2018 21:00 - 05.05.2018 22:00","514","0"
"05.05.2018 22:00 - 05.05.2018 23:00","614","0"
"05.05.2018 23:00 - 06.05.2018 00:00","657","0"
"06.05.2018 00:00 - 06.05.2018 01:00","758","0"
"06.05.2018 01:00 - 06.05.2018 02:00","774","0"
"06.05.2018 02:00 - 06.05.2018 03:00","754","0"
"06.05.2018 03:00 - 06.05.2018 04:00","739","0"
"06.05.2018 04:00 - 06.05.2018 05:00","772","0"
"06.05.2018 05:00 - 06.05.2018 06:00","771","0"
"06.05.2018 06:00 - 06.05.2018 07:00","754","0"
"06.05.2018 07:00 - 06.05.2018 08:00","727","0"
"06.05.2018 08:00 - 06.05.2018 09:00","713","0"
"06.05.2018 09:00 - 06.05.2018 10:00","738","0"
"06.05.2018 10:00 - 06.05.2018 11:00","776","0"
"06.05.2018 11:00 - 06.05.2018 12:00","807","0"
"06.05.2018 12:00 - 06.05.2018 13:00","856","0"
"06.05.2018 13:00 - 06.05.2018 14:00","862","0"
"06.05.2018 14:00 - 06.05.2018 15:00","849","0"
"06.05.2018 15:00 - 06.05.2018 16:00","846","0"
"06.05.2018 16:00 - 06.05.2018 17:00","776","0"
"06.05.2018 17:00 - 06.05.2018 18:00","777","0"
"06.05.2018 18:00 - 06.05.2018 19:00","651","0"
"06.05.2018 19:00 - 06.05.2018 20:00","611","0"
"06.05.2018 20:00 - 06.05.2018 21:00","625","0"
"06.05.2018 21:00 - 06.05.2018 22:00","595","0"
"06.05.2018 22:00 - 06.05.2018 23:00","730","0"
"06.05.2018 23:00 - 07.05.2018 00:00","748","0"
"07.05.2018 00:00 - 07.05.2018 01:00","787","0"
"07.05.2018 01:00 - 07.05.2018 02:00","797","0"
"07.05.2018 02:00 - 07.05.2018 03:00","797","0"
"07.05.2018 03:00 - 07.05.2018 04:00","845","0"
"07.05.2018 04:00 - 07.05.2018 05:00","855","0"
"07.05.2018 05:00 - 07.05.2018 06:00","788","0"
"07.05.2018 06:00 - 07.05.2018 07:00","589","0"
"07.05.2018 07:00 - 07.05.2018 08:00","278","0"
"07.05.2018 08:00 - 07.05.2018 09:00","96","0"
"07.05.2018 09:00 - 07.05.2018 10:00","168","0"
"07.05.2018 10:00 - 07.05.2018 11:00","226","0"
"07.05.2018 11:00 - 07.05.2018 12:00","390","0"
"07.05.2018 12:00 - 07.05.2018 13:00","464","0"
"07.05.2018 13:00 - 07.05.2018 14:00","466","0"
"07.05.2018 14:00 - 07.05.2018 15:00","533","0"
"07.05.2018 15:00 - 07.05.2018 16:00","575","0"
"07.05.2018 16:00 - 07.05.2018 17:00","574","0"
"07.05.2018 17:00 - 07.05.2018 18:00","363","0"
"07.05.2018 18:00 - 07.05.2018 19:00","430","0"
"07.05.2018 19:00 - 07.05.2018 20:00","532","0"
"07.05.2018 20:00 - 07.05.2018 21:00","629","0"
"07.05.2018 21:00 - 07.05.2018 22:00","653","0"
"07.05.2018 22:00 - 07.05.2018 23:00","604","0"
"07.05.2018 23:00 - 08.05.2018 00:00","774","0"
"08.05.2018 00:00 - 08.05.2018 01:00","825","0"
"08.05.2018 01:00 - 08.05.2018 02:00","814","0"
"08.05.2018 02:00 - 08.05.2018 03:00","854","0"
"08.05.2018 03:00 - 08.05.2018 04:00","865","0"
"08.05.2018 04:00 - 08.05.2018 05:00","909","0"
"08.05.2018 05:00 - 08.05.2018 06:00","722","0"
"08.05.2018 06:00 - 08.05.2018 07:00","545","0"
"08.05.2018 07:00 - 08.05.2018 08:00","109","0"
"08.05.2018 08:00 - 08.05.2018 09:00","15","0"
"08.05.2018 09:00 - 08.05.2018 10:00","189","0"
"08.05.2018 10:00 - 08.05.2018 11:00","197","0"
"08.05.2018 11:00 - 08.05.2018 12:00","158","0"
"08.05.2018 12:00 - 08.05.2018 13:00","282","0"
"08.05.2018 13:00 - 08.05.2018 14:00","368","0"
"08.05.2018 14:00 - 08.05.2018 15:00","440","0"
"08.05.2018 15:00 - 08.05.2018 16:00","499","0"
"08.05.2018 16:00 - 08.05.2018 17:00","435","0"
"08.05.2018 17:00 - 08.05.2018 18:00","399","0"
"08.05.2018 18:00 - 08.05.2018 19:00","389","0"
"08.05.2018 19:00 - 08.05.2018 20:00","427","0"
"08.05.2018 20:00 - 08.05.2018 21:00","406","0"
"08.05.2018 21:00 - 08.05.2018 22:00","329","0"
"08.05.2018 22:00 - 08.05.2018 23:00","562","0"
"08.05.2018 23:00 - 09.05.2018 00:00","579","0"
"09.05.2018 00:00 - 09.05.2018 01:00","605","0"
"09.05.2018 01:00 - 09.05.2018 02:00","503","0"
"09.05.2018 02:00 - 09.05.2018 03:00","489","0"
"09.05.2018 03:00 - 09.05.2018 04:00","491","0"
"09.05.2018 04:00 - 09.05.2018 05:00","472","0"
"09.05.2018 05:00 - 09.05.2018 06:00","510","0"
"09.05.2018 06:00 - 09.05.2018 07:00","410","0"
"09.05.2018 07:00 - 09.05.2018 08:00","276","0"
"09.05.2018 08:00 - 09.05.2018 09:00","47","0"
"09.05.2018 09:00 - 09.05.2018 10:00","103","0"
"09.05.2018 10:00 - 09.05.2018 11:00","213","0"
"09.05.2018 11:00 - 09.05.2018 12:00","364","0"
"09.05.2018 12:00 - 09.05.2018 13:00","391","0"
"09.05.2018 13:00 - 09.05.2018 14:00","474","0"
"09.05.2018 14:00 - 09.05.2018 15:00","492","0"
"09.05.2018 15:00 - 09.05.2018 16:00","557","0"
"09.05.2018 16:00 - 09.05.2018 17:00","545","0"
"09.05.2018 17:00 - 09.05.2018 18:00","471","0"
"09.05.2018 18:00 - 09.05.2018 19:00","446","0"
"09.05.2018 19:00 - 09.05.2018 20:00","347","0"
"09.05.2018 20:00 - 09.05.2018 21:00","356","0"
"09.05.2018 21:00 - 09.05.2018 22:00","380","0"
"09.05.2018 22:00 - 09.05.2018 23:00","467","0"
"09.05.2018 23:00 - 10.05.2018 00:00","500","0"
"10.05.2018 00:00 - 10.05.2018 01:00","525","0"
"10.05.2018 01:00 - 10.05.2018 02:00","564","0"
"10.05.2018 02:00 - 10.05.2018 03:00","532","0"
"10.05.2018 03:00 - 10.05.2018 04:00","532","0"
"10.05.2018 04:00 - 10.05.2018 05:00","560","0"
"10.05.2018 05:00 - 10.05.2018 06:00","514","0"
"10.05.2018 06:00 - 10.05.2018 07:00","388","0"
"10.05.2018 07:00 - 10.05.2018 08:00","218","0"
"10.05.2018 08:00 - 10.05.2018 09:00","224","0"
"10.05.2018 09:00 - 10.05.2018 10:00","336","0"
"10.05.2018 10:00 - 10.05.2018 11:00","370","0"
"10.05.2018 11:00 - 10.05.2018 12:00","428","0"
"10.05.2018 12:00 - 10.05.2018 13:00","465","0"
"10.05.2018 13:00 - 10.05.2018 14:00","453","0"
"10.05.2018 14:00 - 10.05.2018 15:00","479","0"
"10.05.2018 15:00 - 10.05.2018 16:00","524","0"
"10.05.2018 16:00 - 10.05.2018 17:00","483","0"
"10.05.2018 17:00 - 10.05.2018 18:00","464","0"
"10.05.2018 18:00 - 10.05.2018 19:00","446","0"
"10.05.2018 19:00 - 10.05.2018 20:00","314","0"
"10.05.2018 20:00 - 10.05.2018 21:00","321","0"
"10.05.2018 21:00 - 10.05.2018 22:00","395","0"
"10.05.2018 22:00 - 10.05.2018 23:00","509","0"
"10.05.2018 23:00 - 11.05.2018 00:00","608","0"
"11.05.2018 00:00 - 11.05.2018 01:00","698","0"
"11.05.2018 01:00 - 11.05.2018 02:00","747","0"
"11.05.2018 02:00 - 11.05.2018 03:00","682","0"
"11.05.2018 03:00 - 11.05.2018 04:00","690","0"
"11.05.2018 04:00 - 11.05.2018 05:00","710","0"
"11.05.2018 05:00 - 11.05.2018 06:00","596","0"
"11.05.2018 06:00 - 11.05.2018 07:00","238","0"
"11.05.2018 07:00 - 11.05.2018 08:00","0","151"
"11.05.2018 08:00 - 11.05.2018 09:00","0","319"
"11.05.2018 09:00 - 11.05.2018 10:00","0","349"
"11.05.2018 10:00 - 11.05.2018 11:00","0","304"
"11.05.2018 11:00 - 11.05.2018 12:00","0","306"
"11.05.2018 12:00 - 11.05.2018 13:00","0","277"
"11.05.2018 13:00 - 11.05.2018 14:00","0","309"
"11.05.2018 14:00 - 11.05.2018 15:00","0","313"
"11.05.2018 15:00 - 11.05.2018 16:00","0","259"
"11.05.2018 16:00 - 11.05.2018 17:00","0","210"
"11.05.2018 17:00 - 11.05.2018 18:00","0","217"
"11.05.2018 18:00 - 11.05.2018 19:00","0","184"
"11.05.2018 19:00 - 11.05.2018 20:00","0","161"
"11.05.2018 20:00 - 11.05.2018 21:00","0","80"
"11.05.2018 21:00 - 11.05.2018 22:00","0","70"
"11.05.2018 22:00 - 11.05.2018 23:00","0","4"
"11.05.2018 23:00 - 12.05.2018 00:00","123","0"
"12.05.2018 00:00 - 12.05.2018 01:00","89","0"
"12.05.2018 01:00 - 12.05.2018 02:00","155","0"
"12.05.2018 02:00 - 12.05.2018 03:00","239","0"
"12.05.2018 03:00 - 12.05.2018 04:00","313","0"
"12.05.2018 04:00 - 12.05.2018 05:00","385","0"
"12.05.2018 05:00 - 12.05.2018 06:00","442","0"
"12.05.2018 06:00 - 12.05.2018 07:00","439","0"
"12.05.2018 07:00 - 12.05.2018 08:00","194","0"
"12.05.2018 08:00 - 12.05.2018 09:00","0","0"
"12.05.2018 09:00 - 12.05.2018 10:00","0","106"
"12.05.2018 10:00 - 12.05.2018 11:00","0","31"
"12.05.2018 11:00 - 12.05.2018 12:00","0","5"
"12.05.2018 12:00 - 12.05.2018 13:00","56","0"
"12.05.2018 13:00 - 12.05.2018 14:00","84","0"
"12.05.2018 14:00 - 12.05.2018 15:00","155","0"
"12.05.2018 15:00 - 12.05.2018 16:00","144","0"
"12.05.2018 16:00 - 12.05.2018 17:00","218","0"
"12.05.2018 17:00 - 12.05.2018 18:00","0","0"
"12.05.2018 18:00 - 12.05.2018 19:00","0","233"
"12.05.2018 19:00 - 12.05.2018 20:00","0","181"
"12.05.2018 20:00 - 12.05.2018 21:00","0","26"
"12.05.2018 21:00 - 12.05.2018 22:00","0","76"
"12.05.2018 22:00 - 12.05.2018 23:00","97","0"
"12.05.2018 23:00 - 13.05.2018 00:00","412","0"
"13.05.2018 00:00 - 13.05.2018 01:00","493","0"
"13.05.2018 01:00 - 13.05.2018 02:00","402","0"
"13.05.2018 02:00 - 13.05.2018 03:00","456","0"
"13.05.2018 03:00 - 13.05.2018 04:00","464","0"
"13.05.2018 04:00 - 13.05.2018 05:00","520","0"
"13.05.2018 05:00 - 13.05.2018 06:00","559","0"
"13.05.2018 06:00 - 13.05.2018 07:00","556","0"
"13.05.2018 07:00 - 13.05.2018 08:00","575","0"
"13.05.2018 08:00 - 13.05.2018 09:00","498","0"
"13.05.2018 09:00 - 13.05.2018 10:00","421","0"
"13.05.2018 10:00 - 13.05.2018 11:00","392","0"
"13.05.2018 11:00 - 13.05.2018 12:00","428","0"
"13.05.2018 12:00 - 13.05.2018 13:00","396","0"
"13.05.2018 13:00 - 13.05.2018 14:00","420","0"
"13.05.2018 14:00 - 13.05.2018 15:00","477","0"
"13.05.2018 15:00 - 13.05.2018 16:00","487","0"
"13.05.2018 16:00 - 13.05.2018 17:00","486","0"
"13.05.2018 17:00 - 13.05.2018 18:00","457","0"
"13.05.2018 18:00 - 13.05.2018 19:00","370","0"
"13.05.2018 19:00 - 13.05.2018 20:00","370","0"
"13.05.2018 20:00 - 13.05.2018 21:00","401","0"
"13.05.2018 21:00 - 13.05.2018 22:00","384","0"
"13.05.2018 22:00 - 13.05.2018 23:00","384","0"
"13.05.2018 23:00 - 14.05.2018 00:00","577","0"
"14.05.2018 00:00 - 14.05.2018 01:00","648","0"
"14.05.2018 01:00 - 14.05.2018 02:00","606","0"
"14.05.2018 02:00 - 14.05.2018 03:00","509","0"
"14.05.2018 03:00 - 14.05.2018 04:00","487","0"
"14.05.2018 04:00 - 14.05.2018 05:00","455","0"
"14.05.2018 05:00 - 14.05.2018 06:00","443","0"
"14.05.2018 06:00 - 14.05.2018 07:00","0","17"
"14.05.2018 07:00 - 14.05.2018 08:00","0","444"
"14.05.2018 08:00 - 14.05.2018 09:00","0","565"
"14.05.2018 09:00 - 14.05.2018 10:00","0","607"
"14.05.2018 10:00 - 14.05.2018 11:00","0","754"
"14.05.2018 11:00 - 14.05.2018 12:00","0","683"
"14.05.2018 12:00 - 14.05.2018 13:00","0","581"
"14.05.2018 13:00 - 14.05.2018 14:00","0","629"
"14.05.2018 14:00 - 14.05.2018 15:00","0","674"
"14.05.2018 15:00 - 14.05.2018 16:00","0","675"
"14.05.2018 16:00 - 14.05.2018 17:00","0","561"
"14.05.2018 17:00 - 14.05.2018 18:00","0","444"
"14.05.2018 18:00 - 14.05.2018 19:00","0","718"
"14.05.2018 19:00 - 14.05.2018 20:00","0","668"
"14.05.2018 20:00 - 14.05.2018 21:00","0","546"
"14.05.2018 21:00 - 14.05.2018 22:00","0","554"
"14.05.2018 22:00 - 14.05.2018 23:00","0","378"
"14.05.2018 23:00 - 15.05.2018 00:00","183","0"
"15.05.2018 00:00 - 15.05.2018 01:00","181","0"
"15.05.2018 01:00 - 15.05.2018 02:00","241","0"
"15.05.2018 02:00 - 15.05.2018 03:00","315","0"
"15.05.2018 03:00 - 15.05.2018 04:00","391","0"
"15.05.2018 04:00 - 15.05.2018 05:00","298","0"
"15.05.2018 05:00 - 15.05.2018 06:00","89","0"
"15.05.2018 06:00 - 15.05.2018 07:00","0","326"
"15.05.2018 07:00 - 15.05.2018 08:00","0","661"
"15.05.2018 08:00 - 15.05.2018 09:00","0","607"
"15.05.2018 09:00 - 15.05.2018 10:00","0","619"
"15.05.2018 10:00 - 15.05.2018 11:00","0","620"
"15.05.2018 11:00 - 15.05.2018 12:00","0","396"
"15.05.2018 12:00 - 15.05.2018 13:00","0","315"
"15.05.2018 13:00 - 15.05.2018 14:00","0","251"
"15.05.2018 14:00 - 15.05.2018 15:00","0","490"
"15.05.2018 15:00 - 15.05.2018 16:00","0","556"
"15.05.2018 16:00 - 15.05.2018 17:00","0","526"
"15.05.2018 17:00 - 15.05.2018 18:00","0","560"
"15.05.2018 18:00 - 15.05.2018 19:00","0","499"
"15.05.2018 19:00 - 15.05.2018 20:00","0","471"
"15.05.2018 20:00 - 15.05.2018 21:00","0","176"
"15.05.2018 21:00 - 15.05.2018 22:00","0","165"
"15.05.2018 22:00 - 15.05.2018 23:00","0","31"
"15.05.2018 23:00 - 16.05.2018 00:00","197","0"
"16.05.2018 00:00 - 16.05.2018 01:00","384","0"
"16.05.2018 01:00 - 16.05.2018 02:00","512","0"
"16.05.2018 02:00 - 16.05.2018 03:00","561","0"
"16.05.2018 03:00 - 16.05.2018 04:00","591","0"
"16.05.2018 04:00 - 16.05.2018 05:00","567","0"
"16.05.2018 05:00 - 16.05.2018 06:00","324","0"
"16.05.2018 06:00 - 16.05.2018 07:00","0","197"
"16.05.2018 07:00 - 16.05.2018 08:00","0","702"
"16.05.2018 08:00 - 16.05.2018 09:00","0","531"
"16.05.2018 09:00 - 16.05.2018 10:00","0","586"
"16.05.2018 10:00 - 16.05.2018 11:00","0","581"
"16.05.2018 11:00 - 16.05.2018 12:00","0","601"
"16.05.2018 12:00 - 16.05.2018 13:00","0","599"
"16.05.2018 13:00 - 16.05.2018 14:00","0","603"
"16.05.2018 14:00 - 16.05.2018 15:00","0","164"
"16.05.2018 15:00 - 16.05.2018 16:00","254","0"
"16.05.2018 16:00 - 16.05.2018 17:00","383","0"
"16.05.2018 17:00 - 16.05.2018 18:00","220","0"
"16.05.2018 18:00 - 16.05.2018 19:00","58","0"
"16.05.2018 19:00 - 16.05.2018 20:00","110","0"
"16.05.2018 20:00 - 16.05.2018 21:00","414","0"
"16.05.2018 21:00 - 16.05.2018 22:00","573","0"
"16.05.2018 22:00 - 16.05.2018 23:00","622","0"
"16.05.2018 23:00 - 17.05.2018 00:00","837","0"
"17.05.2018 00:00 - 17.05.2018 01:00","1072","0"
"17.05.2018 01:00 - 17.05.2018 02:00","1079","0"
"17.05.2018 02:00 - 17.05.2018 03:00","1076","0"
"17.05.2018 03:00 - 17.05.2018 04:00","1096","0"
"17.05.2018 04:00 - 17.05.2018 05:00","1063","0"
"17.05.2018 05:00 - 17.05.2018 06:00","963","0"
"17.05.2018 06:00 - 17.05.2018 07:00","696","0"
"17.05.2018 07:00 - 17.05.2018 08:00","274","0"
"17.05.2018 08:00 - 17.05.2018 09:00","24","0"
"17.05.2018 09:00 - 17.05.2018 10:00","0","109"
"17.05.2018 10:00 - 17.05.2018 11:00","0","127"
"17.05.2018 11:00 - 17.05.2018 12:00","0","174"
"17.05.2018 12:00 - 17.05.2018 13:00","0","187"
"17.05.2018 13:00 - 17.05.2018 14:00","0","152"
"17.05.2018 14:00 - 17.05.2018 15:00","36","0"
"17.05.2018 15:00 - 17.05.2018 16:00","157","0"
"17.05.2018 16:00 - 17.05.2018 17:00","199","0"
"17.05.2018 17:00 - 17.05.2018 18:00","0","80"
"17.05.2018 18:00 - 17.05.2018 19:00","0","150"
"17.05.2018 19:00 - 17.05.2018 20:00","0","238"
"17.05.2018 20:00 - 17.05.2018 21:00","0","46"
"17.05.2018 21:00 - 17.05.2018 22:00","40","0"
"17.05.2018 22:00 - 17.05.2018 23:00","258","0"
"17.05.2018 23:00 - 18.05.2018 00:00","628","0"
"18.05.2018 00:00 - 18.05.2018 01:00","602","0"
"18.05.2018 01:00 - 18.05.2018 02:00","619","0"
"18.05.2018 02:00 - 18.05.2018 03:00","611","0"
"18.05.2018 03:00 - 18.05.2018 04:00","626","0"
"18.05.2018 04:00 - 18.05.2018 05:00","664","0"
"18.05.2018 05:00 - 18.05.2018 06:00","522","0"
"18.05.2018 06:00 - 18.05.2018 07:00","217","0"
"18.05.2018 07:00 - 18.05.2018 08:00","0","38"
"18.05.2018 08:00 - 18.05.2018 09:00","0","63"
"18.05.2018 09:00 - 18.05.2018 10:00","0","90"
"18.05.2018 10:00 - 18.05.2018 11:00","0","118"
"18.05.2018 11:00 - 18.05.2018 12:00","0","138"
"18.05.2018 12:00 - 18.05.2018 13:00","0","8"
"18.05.2018 13:00 - 18.05.2018 14:00","0","6"
"18.05.2018 14:00 - 18.05.2018 15:00","88","0"
"18.05.2018 15:00 - 18.05.2018 16:00","157","0"
"18.05.2018 16:00 - 18.05.2018 17:00","61","0"
"18.05.2018 17:00 - 18.05.2018 18:00","0","117"
"18.05.2018 18:00 - 18.05.2018 19:00","0","154"
"18.05.2018 19:00 - 18.05.2018 20:00","0","126"
"18.05.2018 20:00 - 18.05.2018 21:00","0","8"
"18.05.2018 21:00 - 18.05.2018 22:00","49","0"
"18.05.2018 22:00 - 18.05.2018 23:00","119","0"
"18.05.2018 23:00 - 19.05.2018 00:00","294","0"
"19.05.2018 00:00 - 19.05.2018 01:00","327","0"
