"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"14.03.2017 18:00 - 14.03.2017 19:00","261","0"
"14.03.2017 19:00 - 14.03.2017 20:00","468","0"
"14.03.2017 20:00 - 14.03.2017 21:00","583","0"
"14.03.2017 21:00 - 14.03.2017 22:00","636","0"
"14.03.2017 22:00 - 14.03.2017 23:00","630","0"
"14.03.2017 23:00 - 15.03.2017 00:00","608","0"
"15.03.2017 00:00 - 15.03.2017 01:00","466","0"
"15.03.2017 01:00 - 15.03.2017 02:00","460","0"
"15.03.2017 02:00 - 15.03.2017 03:00","455","0"
"15.03.2017 03:00 - 15.03.2017 04:00","477","0"
"15.03.2017 04:00 - 15.03.2017 05:00","466","0"
"15.03.2017 05:00 - 15.03.2017 06:00","461","0"
"15.03.2017 06:00 - 15.03.2017 07:00","461","0"
"15.03.2017 07:00 - 15.03.2017 08:00","497","0"
"15.03.2017 08:00 - 15.03.2017 09:00","524","0"
"15.03.2017 09:00 - 15.03.2017 10:00","559","0"
"15.03.2017 10:00 - 15.03.2017 11:00","610","0"
"15.03.2017 11:00 - 15.03.2017 12:00","614","0"
"15.03.2017 12:00 - 15.03.2017 13:00","621","0"
"15.03.2017 13:00 - 15.03.2017 14:00","646","0"
"15.03.2017 14:00 - 15.03.2017 15:00","651","0"
"15.03.2017 15:00 - 15.03.2017 16:00","627","0"
"15.03.2017 16:00 - 15.03.2017 17:00","644","0"
"15.03.2017 17:00 - 15.03.2017 18:00","554","0"
"15.03.2017 18:00 - 15.03.2017 19:00","508","0"
"15.03.2017 19:00 - 15.03.2017 20:00","546","0"
"15.03.2017 20:00 - 15.03.2017 21:00","618","0"
"15.03.2017 21:00 - 15.03.2017 22:00","540","0"
"15.03.2017 22:00 - 15.03.2017 23:00","571","0"
"15.03.2017 23:00 - 16.03.2017 00:00","562","0"
"16.03.2017 00:00 - 16.03.2017 01:00","653","0"
"16.03.2017 01:00 - 16.03.2017 02:00","723","0"
"16.03.2017 02:00 - 16.03.2017 03:00","697","0"
"16.03.2017 03:00 - 16.03.2017 04:00","667","0"
"16.03.2017 04:00 - 16.03.2017 05:00","574","0"
"16.03.2017 05:00 - 16.03.2017 06:00","430","0"
"16.03.2017 06:00 - 16.03.2017 07:00","413","0"
"16.03.2017 07:00 - 16.03.2017 08:00","290","0"
"16.03.2017 08:00 - 16.03.2017 09:00","196","0"
"16.03.2017 09:00 - 16.03.2017 10:00","129","0"
"16.03.2017 10:00 - 16.03.2017 11:00","76","0"
"16.03.2017 11:00 - 16.03.2017 12:00","116","0"
"16.03.2017 12:00 - 16.03.2017 13:00","278","0"
"16.03.2017 13:00 - 16.03.2017 14:00","331","0"
"16.03.2017 14:00 - 16.03.2017 15:00","389","0"
"16.03.2017 15:00 - 16.03.2017 16:00","398","0"
"16.03.2017 16:00 - 16.03.2017 17:00","298","0"
"16.03.2017 17:00 - 16.03.2017 18:00","223","0"
"16.03.2017 18:00 - 16.03.2017 19:00","311","0"
"16.03.2017 19:00 - 16.03.2017 20:00","417","0"
"16.03.2017 20:00 - 16.03.2017 21:00","464","0"
"16.03.2017 21:00 - 16.03.2017 22:00","502","0"
"16.03.2017 22:00 - 16.03.2017 23:00","600","0"
"16.03.2017 23:00 - 17.03.2017 00:00","714","0"
"17.03.2017 00:00 - 17.03.2017 01:00","720","0"
"17.03.2017 01:00 - 17.03.2017 02:00","697","0"
"17.03.2017 02:00 - 17.03.2017 03:00","623","0"
"17.03.2017 03:00 - 17.03.2017 04:00","542","0"
"17.03.2017 04:00 - 17.03.2017 05:00","578","0"
"17.03.2017 05:00 - 17.03.2017 06:00","571","0"
"17.03.2017 06:00 - 17.03.2017 07:00","546","0"
"17.03.2017 07:00 - 17.03.2017 08:00","468","0"
"17.03.2017 08:00 - 17.03.2017 09:00","519","0"
"17.03.2017 09:00 - 17.03.2017 10:00","488","0"
"17.03.2017 10:00 - 17.03.2017 11:00","546","0"
"17.03.2017 11:00 - 17.03.2017 12:00","616","0"
"17.03.2017 12:00 - 17.03.2017 13:00","617","0"
"17.03.2017 13:00 - 17.03.2017 14:00","543","0"
"17.03.2017 14:00 - 17.03.2017 15:00","579","0"
"17.03.2017 15:00 - 17.03.2017 16:00","592","0"
"17.03.2017 16:00 - 17.03.2017 17:00","579","0"
"17.03.2017 17:00 - 17.03.2017 18:00","530","0"
"17.03.2017 18:00 - 17.03.2017 19:00","439","0"
"17.03.2017 19:00 - 17.03.2017 20:00","555","0"
"17.03.2017 20:00 - 17.03.2017 21:00","579","0"
"17.03.2017 21:00 - 17.03.2017 22:00","531","0"
"17.03.2017 22:00 - 17.03.2017 23:00","580","0"
"17.03.2017 23:00 - 18.03.2017 00:00","671","0"
"18.03.2017 00:00 - 18.03.2017 01:00","655","0"
"18.03.2017 01:00 - 18.03.2017 02:00","615","0"
"18.03.2017 02:00 - 18.03.2017 03:00","658","0"
"18.03.2017 03:00 - 18.03.2017 04:00","676","0"
"18.03.2017 04:00 - 18.03.2017 05:00","664","0"
"18.03.2017 05:00 - 18.03.2017 06:00","705","0"
"18.03.2017 06:00 - 18.03.2017 07:00","703","0"
"18.03.2017 07:00 - 18.03.2017 08:00","659","0"
"18.03.2017 08:00 - 18.03.2017 09:00","544","0"
"18.03.2017 09:00 - 18.03.2017 10:00","526","0"
"18.03.2017 10:00 - 18.03.2017 11:00","534","0"
"18.03.2017 11:00 - 18.03.2017 12:00","507","0"
"18.03.2017 12:00 - 18.03.2017 13:00","537","0"
"18.03.2017 13:00 - 18.03.2017 14:00","550","0"
"18.03.2017 14:00 - 18.03.2017 15:00","526","0"
"18.03.2017 15:00 - 18.03.2017 16:00","605","0"
"18.03.2017 16:00 - 18.03.2017 17:00","630","0"
"18.03.2017 17:00 - 18.03.2017 18:00","539","0"
"18.03.2017 18:00 - 18.03.2017 19:00","381","0"
"18.03.2017 19:00 - 18.03.2017 20:00","325","0"
"18.03.2017 20:00 - 18.03.2017 21:00","483","0"
"18.03.2017 21:00 - 18.03.2017 22:00","552","0"
"18.03.2017 22:00 - 18.03.2017 23:00","510","0"
"18.03.2017 23:00 - 19.03.2017 00:00","593","0"
"19.03.2017 00:00 - 19.03.2017 01:00","487","0"
"19.03.2017 01:00 - 19.03.2017 02:00","473","0"
"19.03.2017 02:00 - 19.03.2017 03:00","509","0"
"19.03.2017 03:00 - 19.03.2017 04:00","512","0"
"19.03.2017 04:00 - 19.03.2017 05:00","495","0"
"19.03.2017 05:00 - 19.03.2017 06:00","521","0"
"19.03.2017 06:00 - 19.03.2017 07:00","561","0"
"19.03.2017 07:00 - 19.03.2017 08:00","589","0"
"19.03.2017 08:00 - 19.03.2017 09:00","664","0"
"19.03.2017 09:00 - 19.03.2017 10:00","604","0"
"19.03.2017 10:00 - 19.03.2017 11:00","556","0"
"19.03.2017 11:00 - 19.03.2017 12:00","589","0"
"19.03.2017 12:00 - 19.03.2017 13:00","586","0"
"19.03.2017 13:00 - 19.03.2017 14:00","571","0"
"19.03.2017 14:00 - 19.03.2017 15:00","531","0"
"19.03.2017 15:00 - 19.03.2017 16:00","544","0"
"19.03.2017 16:00 - 19.03.2017 17:00","548","0"
"19.03.2017 17:00 - 19.03.2017 18:00","514","0"
"19.03.2017 18:00 - 19.03.2017 19:00","337","0"
"19.03.2017 19:00 - 19.03.2017 20:00","473","0"
"19.03.2017 20:00 - 19.03.2017 21:00","454","0"
"19.03.2017 21:00 - 19.03.2017 22:00","425","0"
"19.03.2017 22:00 - 19.03.2017 23:00","501","0"
"19.03.2017 23:00 - 20.03.2017 00:00","611","0"
"20.03.2017 00:00 - 20.03.2017 01:00","695","0"
"20.03.2017 01:00 - 20.03.2017 02:00","688","0"
"20.03.2017 02:00 - 20.03.2017 03:00","663","0"
"20.03.2017 03:00 - 20.03.2017 04:00","640","0"
"20.03.2017 04:00 - 20.03.2017 05:00","687","0"
"20.03.2017 05:00 - 20.03.2017 06:00","592","0"
"20.03.2017 06:00 - 20.03.2017 07:00","232","0"
"20.03.2017 07:00 - 20.03.2017 08:00","36","0"
"20.03.2017 08:00 - 20.03.2017 09:00","47","0"
"20.03.2017 09:00 - 20.03.2017 10:00","43","0"
"20.03.2017 10:00 - 20.03.2017 11:00","25","0"
"20.03.2017 11:00 - 20.03.2017 12:00","0","3"
"20.03.2017 12:00 - 20.03.2017 13:00","0","26"
"20.03.2017 13:00 - 20.03.2017 14:00","39","0"
"20.03.2017 14:00 - 20.03.2017 15:00","162","0"
"20.03.2017 15:00 - 20.03.2017 16:00","264","0"
"20.03.2017 16:00 - 20.03.2017 17:00","316","0"
"20.03.2017 17:00 - 20.03.2017 18:00","168","0"
"20.03.2017 18:00 - 20.03.2017 19:00","83","0"
"20.03.2017 19:00 - 20.03.2017 20:00","401","0"
"20.03.2017 20:00 - 20.03.2017 21:00","549","0"
"20.03.2017 21:00 - 20.03.2017 22:00","658","0"
"20.03.2017 22:00 - 20.03.2017 23:00","671","0"
"20.03.2017 23:00 - 21.03.2017 00:00","662","0"
"21.03.2017 00:00 - 21.03.2017 01:00","721","0"
"21.03.2017 01:00 - 21.03.2017 02:00","736","0"
"21.03.2017 02:00 - 21.03.2017 03:00","743","0"
"21.03.2017 03:00 - 21.03.2017 04:00","707","0"
"21.03.2017 04:00 - 21.03.2017 05:00","678","0"
"21.03.2017 05:00 - 21.03.2017 06:00","630","0"
"21.03.2017 06:00 - 21.03.2017 07:00","626","0"
"21.03.2017 07:00 - 21.03.2017 08:00","502","0"
"21.03.2017 08:00 - 21.03.2017 09:00","500","0"
"21.03.2017 09:00 - 21.03.2017 10:00","591","0"
"21.03.2017 10:00 - 21.03.2017 11:00","655","0"
"21.03.2017 11:00 - 21.03.2017 12:00","639","0"
"21.03.2017 12:00 - 21.03.2017 13:00","631","0"
"21.03.2017 13:00 - 21.03.2017 14:00","614","0"
"21.03.2017 14:00 - 21.03.2017 15:00","627","0"
"21.03.2017 15:00 - 21.03.2017 16:00","630","0"
"21.03.2017 16:00 - 21.03.2017 17:00","708","0"
"21.03.2017 17:00 - 21.03.2017 18:00","572","0"
"21.03.2017 18:00 - 21.03.2017 19:00","417","0"
"21.03.2017 19:00 - 21.03.2017 20:00","435","0"
"21.03.2017 20:00 - 21.03.2017 21:00","585","0"
"21.03.2017 21:00 - 21.03.2017 22:00","500","0"
"21.03.2017 22:00 - 21.03.2017 23:00","486","0"
"21.03.2017 23:00 - 22.03.2017 00:00","509","0"
"22.03.2017 00:00 - 22.03.2017 01:00","519","0"
"22.03.2017 01:00 - 22.03.2017 02:00","545","0"
"22.03.2017 02:00 - 22.03.2017 03:00","585","0"
"22.03.2017 03:00 - 22.03.2017 04:00","620","0"
"22.03.2017 04:00 - 22.03.2017 05:00","617","0"
"22.03.2017 05:00 - 22.03.2017 06:00","561","0"
"22.03.2017 06:00 - 22.03.2017 07:00","486","0"
"22.03.2017 07:00 - 22.03.2017 08:00","329","0"
"22.03.2017 08:00 - 22.03.2017 09:00","286","0"
"22.03.2017 09:00 - 22.03.2017 10:00","318","0"
"22.03.2017 10:00 - 22.03.2017 11:00","371","0"
"22.03.2017 11:00 - 22.03.2017 12:00","386","0"
"22.03.2017 12:00 - 22.03.2017 13:00","384","0"
"22.03.2017 13:00 - 22.03.2017 14:00","471","0"
"22.03.2017 14:00 - 22.03.2017 15:00","522","0"
"22.03.2017 15:00 - 22.03.2017 16:00","557","0"
"22.03.2017 16:00 - 22.03.2017 17:00","542","0"
"22.03.2017 17:00 - 22.03.2017 18:00","456","0"
"22.03.2017 18:00 - 22.03.2017 19:00","327","0"
"22.03.2017 19:00 - 22.03.2017 20:00","419","0"
"22.03.2017 20:00 - 22.03.2017 21:00","617","0"
"22.03.2017 21:00 - 22.03.2017 22:00","658","0"
"22.03.2017 22:00 - 22.03.2017 23:00","644","0"
"22.03.2017 23:00 - 23.03.2017 00:00","623","0"
"23.03.2017 00:00 - 23.03.2017 01:00","538","0"
"23.03.2017 01:00 - 23.03.2017 02:00","620","0"
"23.03.2017 02:00 - 23.03.2017 03:00","624","0"
"23.03.2017 03:00 - 23.03.2017 04:00","542","0"
"23.03.2017 04:00 - 23.03.2017 05:00","522","0"
"23.03.2017 05:00 - 23.03.2017 06:00","436","0"
"23.03.2017 06:00 - 23.03.2017 07:00","273","0"
"23.03.2017 07:00 - 23.03.2017 08:00","248","0"
"23.03.2017 08:00 - 23.03.2017 09:00","299","0"
"23.03.2017 09:00 - 23.03.2017 10:00","296","0"
"23.03.2017 10:00 - 23.03.2017 11:00","348","0"
"23.03.2017 11:00 - 23.03.2017 12:00","358","0"
"23.03.2017 12:00 - 23.03.2017 13:00","361","0"
"23.03.2017 13:00 - 23.03.2017 14:00","330","0"
"23.03.2017 14:00 - 23.03.2017 15:00","333","0"
"23.03.2017 15:00 - 23.03.2017 16:00","258","0"
"23.03.2017 16:00 - 23.03.2017 17:00","212","0"
"23.03.2017 17:00 - 23.03.2017 18:00","173","0"
"23.03.2017 18:00 - 23.03.2017 19:00","45","0"
"23.03.2017 19:00 - 23.03.2017 20:00","120","0"
"23.03.2017 20:00 - 23.03.2017 21:00","227","0"
"23.03.2017 21:00 - 23.03.2017 22:00","303","0"
"23.03.2017 22:00 - 23.03.2017 23:00","359","0"
"23.03.2017 23:00 - 24.03.2017 00:00","409","0"
"24.03.2017 00:00 - 24.03.2017 01:00","505","0"
"24.03.2017 01:00 - 24.03.2017 02:00","460","0"
"24.03.2017 02:00 - 24.03.2017 03:00","405","0"
"24.03.2017 03:00 - 24.03.2017 04:00","387","0"
"24.03.2017 04:00 - 24.03.2017 05:00","356","0"
"24.03.2017 05:00 - 24.03.2017 06:00","124","0"
"24.03.2017 06:00 - 24.03.2017 07:00","0","82"
"24.03.2017 07:00 - 24.03.2017 08:00","0","26"
"24.03.2017 08:00 - 24.03.2017 09:00","0","28"
"24.03.2017 09:00 - 24.03.2017 10:00","0","63"
"24.03.2017 10:00 - 24.03.2017 11:00","0","91"
"24.03.2017 11:00 - 24.03.2017 12:00","0","82"
"24.03.2017 12:00 - 24.03.2017 13:00","0","59"
"24.03.2017 13:00 - 24.03.2017 14:00","55","0"
"24.03.2017 14:00 - 24.03.2017 15:00","274","0"
"24.03.2017 15:00 - 24.03.2017 16:00","269","0"
"24.03.2017 16:00 - 24.03.2017 17:00","225","0"
"24.03.2017 17:00 - 24.03.2017 18:00","185","0"
"24.03.2017 18:00 - 24.03.2017 19:00","92","0"
"24.03.2017 19:00 - 24.03.2017 20:00","232","0"
"24.03.2017 20:00 - 24.03.2017 21:00","400","0"
"24.03.2017 21:00 - 24.03.2017 22:00","395","0"
"24.03.2017 22:00 - 24.03.2017 23:00","401","0"
"24.03.2017 23:00 - 25.03.2017 00:00","459","0"
"25.03.2017 00:00 - 25.03.2017 01:00","454","0"
"25.03.2017 01:00 - 25.03.2017 02:00","518","0"
"25.03.2017 02:00 - 25.03.2017 03:00","559","0"
"25.03.2017 03:00 - 25.03.2017 04:00","568","0"
"25.03.2017 04:00 - 25.03.2017 05:00","549","0"
"25.03.2017 05:00 - 25.03.2017 06:00","509","0"
"25.03.2017 06:00 - 25.03.2017 07:00","439","0"
"25.03.2017 07:00 - 25.03.2017 08:00","298","0"
"25.03.2017 08:00 - 25.03.2017 09:00","310","0"
"25.03.2017 09:00 - 25.03.2017 10:00","397","0"
"25.03.2017 10:00 - 25.03.2017 11:00","501","0"
"25.03.2017 11:00 - 25.03.2017 12:00","505","0"
"25.03.2017 12:00 - 25.03.2017 13:00","499","0"
"25.03.2017 13:00 - 25.03.2017 14:00","507","0"
"25.03.2017 14:00 - 25.03.2017 15:00","505","0"
"25.03.2017 15:00 - 25.03.2017 16:00","455","0"
"25.03.2017 16:00 - 25.03.2017 17:00","434","0"
"25.03.2017 17:00 - 25.03.2017 18:00","235","0"
"25.03.2017 18:00 - 25.03.2017 19:00","0","14"
"25.03.2017 19:00 - 25.03.2017 20:00","40","0"
"25.03.2017 20:00 - 25.03.2017 21:00","196","0"
"25.03.2017 21:00 - 25.03.2017 22:00","228","0"
"25.03.2017 22:00 - 25.03.2017 23:00","255","0"
"25.03.2017 23:00 - 26.03.2017 00:00","434","0"
"26.03.2017 00:00 - 26.03.2017 01:00","395","0"
"26.03.2017 01:00 - 26.03.2017 02:00","489","0"
"26.03.2017 02:00 - 26.03.2017 03:00","",""
"26.03.2017 03:00 - 26.03.2017 04:00","493","0"
"26.03.2017 04:00 - 26.03.2017 05:00","478","0"
"26.03.2017 05:00 - 26.03.2017 06:00","538","0"
"26.03.2017 06:00 - 26.03.2017 07:00","437","0"
"26.03.2017 07:00 - 26.03.2017 08:00","427","0"
"26.03.2017 08:00 - 26.03.2017 09:00","309","0"
"26.03.2017 09:00 - 26.03.2017 10:00","268","0"
"26.03.2017 10:00 - 26.03.2017 11:00","362","0"
"26.03.2017 11:00 - 26.03.2017 12:00","403","0"
"26.03.2017 12:00 - 26.03.2017 13:00","422","0"
"26.03.2017 13:00 - 26.03.2017 14:00","399","0"
"26.03.2017 14:00 - 26.03.2017 15:00","378","0"
"26.03.2017 15:00 - 26.03.2017 16:00","371","0"
"26.03.2017 16:00 - 26.03.2017 17:00","396","0"
"26.03.2017 17:00 - 26.03.2017 18:00","409","0"
"26.03.2017 18:00 - 26.03.2017 19:00","368","0"
"26.03.2017 19:00 - 26.03.2017 20:00","181","0"
"26.03.2017 20:00 - 26.03.2017 21:00","176","0"
"26.03.2017 21:00 - 26.03.2017 22:00","280","0"
"26.03.2017 22:00 - 26.03.2017 23:00","259","0"
"26.03.2017 23:00 - 27.03.2017 00:00","326","0"
"27.03.2017 00:00 - 27.03.2017 01:00","499","0"
"27.03.2017 01:00 - 27.03.2017 02:00","494","0"
"27.03.2017 02:00 - 27.03.2017 03:00","488","0"
"27.03.2017 03:00 - 27.03.2017 04:00","426","0"
"27.03.2017 04:00 - 27.03.2017 05:00","342","0"
"27.03.2017 05:00 - 27.03.2017 06:00","70","0"
"27.03.2017 06:00 - 27.03.2017 07:00","0","69"
"27.03.2017 07:00 - 27.03.2017 08:00","0","157"
"27.03.2017 08:00 - 27.03.2017 09:00","0","53"
"27.03.2017 09:00 - 27.03.2017 10:00","0","28"
"27.03.2017 10:00 - 27.03.2017 11:00","0","11"
"27.03.2017 11:00 - 27.03.2017 12:00","0","11"
"27.03.2017 12:00 - 27.03.2017 13:00","41","0"
"27.03.2017 13:00 - 27.03.2017 14:00","209","0"
"27.03.2017 14:00 - 27.03.2017 15:00","435","0"
"27.03.2017 15:00 - 27.03.2017 16:00","523","0"
"27.03.2017 16:00 - 27.03.2017 17:00","451","0"
"27.03.2017 17:00 - 27.03.2017 18:00","305","0"
"27.03.2017 18:00 - 27.03.2017 19:00","161","0"
"27.03.2017 19:00 - 27.03.2017 20:00","87","0"
"27.03.2017 20:00 - 27.03.2017 21:00","283","0"
"27.03.2017 21:00 - 27.03.2017 22:00","364","0"
"27.03.2017 22:00 - 27.03.2017 23:00","357","0"
"27.03.2017 23:00 - 28.03.2017 00:00","509","0"
"28.03.2017 00:00 - 28.03.2017 01:00","412","0"
"28.03.2017 01:00 - 28.03.2017 02:00","417","0"
"28.03.2017 02:00 - 28.03.2017 03:00","390","0"
"28.03.2017 03:00 - 28.03.2017 04:00","419","0"
"28.03.2017 04:00 - 28.03.2017 05:00","415","0"
"28.03.2017 05:00 - 28.03.2017 06:00","312","0"
"28.03.2017 06:00 - 28.03.2017 07:00","6","0"
"28.03.2017 07:00 - 28.03.2017 08:00","72","0"
"28.03.2017 08:00 - 28.03.2017 09:00","105","0"
"28.03.2017 09:00 - 28.03.2017 10:00","112","0"
"28.03.2017 10:00 - 28.03.2017 11:00","103","0"
"28.03.2017 11:00 - 28.03.2017 12:00","112","0"
"28.03.2017 12:00 - 28.03.2017 13:00","100","0"
"28.03.2017 13:00 - 28.03.2017 14:00","126","0"
"28.03.2017 14:00 - 28.03.2017 15:00","184","0"
"28.03.2017 15:00 - 28.03.2017 16:00","196","0"
"28.03.2017 16:00 - 28.03.2017 17:00","188","0"
"28.03.2017 17:00 - 28.03.2017 18:00","127","0"
"28.03.2017 18:00 - 28.03.2017 19:00","51","0"
"28.03.2017 19:00 - 28.03.2017 20:00","108","0"
"28.03.2017 20:00 - 28.03.2017 21:00","229","0"
"28.03.2017 21:00 - 28.03.2017 22:00","183","0"
"28.03.2017 22:00 - 28.03.2017 23:00","116","0"
"28.03.2017 23:00 - 29.03.2017 00:00","385","0"
"29.03.2017 00:00 - 29.03.2017 01:00","460","0"
"29.03.2017 01:00 - 29.03.2017 02:00","452","0"
"29.03.2017 02:00 - 29.03.2017 03:00","515","0"
"29.03.2017 03:00 - 29.03.2017 04:00","525","0"
"29.03.2017 04:00 - 29.03.2017 05:00","412","0"
"29.03.2017 05:00 - 29.03.2017 06:00","46","0"
"29.03.2017 06:00 - 29.03.2017 07:00","0","53"
"29.03.2017 07:00 - 29.03.2017 08:00","109","0"
"29.03.2017 08:00 - 29.03.2017 09:00","171","0"
"29.03.2017 09:00 - 29.03.2017 10:00","176","0"
"29.03.2017 10:00 - 29.03.2017 11:00","110","0"
"29.03.2017 11:00 - 29.03.2017 12:00","97","0"
"29.03.2017 12:00 - 29.03.2017 13:00","90","0"
"29.03.2017 13:00 - 29.03.2017 14:00","81","0"
"29.03.2017 14:00 - 29.03.2017 15:00","24","0"
"29.03.2017 15:00 - 29.03.2017 16:00","76","0"
"29.03.2017 16:00 - 29.03.2017 17:00","71","0"
"29.03.2017 17:00 - 29.03.2017 18:00","0","14"
"29.03.2017 18:00 - 29.03.2017 19:00","0","69"
"29.03.2017 19:00 - 29.03.2017 20:00","0","89"
"29.03.2017 20:00 - 29.03.2017 21:00","0","4"
"29.03.2017 21:00 - 29.03.2017 22:00","68","0"
"29.03.2017 22:00 - 29.03.2017 23:00","0","5"
"29.03.2017 23:00 - 30.03.2017 00:00","0","24"
"30.03.2017 00:00 - 30.03.2017 01:00","0","23"
"30.03.2017 01:00 - 30.03.2017 02:00","178","0"
"30.03.2017 02:00 - 30.03.2017 03:00","209","0"
"30.03.2017 03:00 - 30.03.2017 04:00","218","0"
"30.03.2017 04:00 - 30.03.2017 05:00","100","0"
"30.03.2017 05:00 - 30.03.2017 06:00","10","0"
"30.03.2017 06:00 - 30.03.2017 07:00","11","0"
"30.03.2017 07:00 - 30.03.2017 08:00","75","0"
"30.03.2017 08:00 - 30.03.2017 09:00","180","0"
"30.03.2017 09:00 - 30.03.2017 10:00","185","0"
"30.03.2017 10:00 - 30.03.2017 11:00","225","0"
"30.03.2017 11:00 - 30.03.2017 12:00","249","0"
"30.03.2017 12:00 - 30.03.2017 13:00","202","0"
"30.03.2017 13:00 - 30.03.2017 14:00","215","0"
"30.03.2017 14:00 - 30.03.2017 15:00","247","0"
"30.03.2017 15:00 - 30.03.2017 16:00","245","0"
"30.03.2017 16:00 - 30.03.2017 17:00","227","0"
"30.03.2017 17:00 - 30.03.2017 18:00","151","0"
"30.03.2017 18:00 - 30.03.2017 19:00","133","0"
"30.03.2017 19:00 - 30.03.2017 20:00","136","0"
"30.03.2017 20:00 - 30.03.2017 21:00","168","0"
"30.03.2017 21:00 - 30.03.2017 22:00","149","0"
"30.03.2017 22:00 - 30.03.2017 23:00","176","0"
"30.03.2017 23:00 - 31.03.2017 00:00","246","0"
"31.03.2017 00:00 - 31.03.2017 01:00","247","0"
"31.03.2017 01:00 - 31.03.2017 02:00","251","0"
"31.03.2017 02:00 - 31.03.2017 03:00","292","0"
"31.03.2017 03:00 - 31.03.2017 04:00","303","0"
"31.03.2017 04:00 - 31.03.2017 05:00","379","0"
"31.03.2017 05:00 - 31.03.2017 06:00","158","0"
"31.03.2017 06:00 - 31.03.2017 07:00","51","0"
"31.03.2017 07:00 - 31.03.2017 08:00","105","0"
"31.03.2017 08:00 - 31.03.2017 09:00","130","0"
"31.03.2017 09:00 - 31.03.2017 10:00","93","0"
"31.03.2017 10:00 - 31.03.2017 11:00","30","0"
"31.03.2017 11:00 - 31.03.2017 12:00","53","0"
"31.03.2017 12:00 - 31.03.2017 13:00","75","0"
"31.03.2017 13:00 - 31.03.2017 14:00","38","0"
"31.03.2017 14:00 - 31.03.2017 15:00","0","1"
"31.03.2017 15:00 - 31.03.2017 16:00","46","0"
"31.03.2017 16:00 - 31.03.2017 17:00","93","0"
"31.03.2017 17:00 - 31.03.2017 18:00","57","0"
"31.03.2017 18:00 - 31.03.2017 19:00","0","40"
"31.03.2017 19:00 - 31.03.2017 20:00","0","107"
"31.03.2017 20:00 - 31.03.2017 21:00","40","0"
"31.03.2017 21:00 - 31.03.2017 22:00","84","0"
"31.03.2017 22:00 - 31.03.2017 23:00","106","0"
"31.03.2017 23:00 - 01.04.2017 00:00","171","0"
"01.04.2017 00:00 - 01.04.2017 01:00","255","0"
"01.04.2017 01:00 - 01.04.2017 02:00","208","0"
"01.04.2017 02:00 - 01.04.2017 03:00","280","0"
"01.04.2017 03:00 - 01.04.2017 04:00","292","0"
"01.04.2017 04:00 - 01.04.2017 05:00","259","0"
"01.04.2017 05:00 - 01.04.2017 06:00","198","0"
"01.04.2017 06:00 - 01.04.2017 07:00","238","0"
"01.04.2017 07:00 - 01.04.2017 08:00","314","0"
"01.04.2017 08:00 - 01.04.2017 09:00","120","0"
"01.04.2017 09:00 - 01.04.2017 10:00","0","1"
"01.04.2017 10:00 - 01.04.2017 11:00","118","0"
"01.04.2017 11:00 - 01.04.2017 12:00","219","0"
"01.04.2017 12:00 - 01.04.2017 13:00","314","0"
"01.04.2017 13:00 - 01.04.2017 14:00","276","0"
"01.04.2017 14:00 - 01.04.2017 15:00","296","0"
"01.04.2017 15:00 - 01.04.2017 16:00","339","0"
"01.04.2017 16:00 - 01.04.2017 17:00","217","0"
"01.04.2017 17:00 - 01.04.2017 18:00","42","0"
"01.04.2017 18:00 - 01.04.2017 19:00","0","147"
"01.04.2017 19:00 - 01.04.2017 20:00","0","175"
"01.04.2017 20:00 - 01.04.2017 21:00","0","116"
"01.04.2017 21:00 - 01.04.2017 22:00","0","78"
"01.04.2017 22:00 - 01.04.2017 23:00","0","4"
"01.04.2017 23:00 - 02.04.2017 00:00","62","0"
"02.04.2017 00:00 - 02.04.2017 01:00","51","0"
"02.04.2017 01:00 - 02.04.2017 02:00","105","0"
"02.04.2017 02:00 - 02.04.2017 03:00","226","0"
"02.04.2017 03:00 - 02.04.2017 04:00","233","0"
"02.04.2017 04:00 - 02.04.2017 05:00","213","0"
"02.04.2017 05:00 - 02.04.2017 06:00","296","0"
"02.04.2017 06:00 - 02.04.2017 07:00","373","0"
"02.04.2017 07:00 - 02.04.2017 08:00","306","0"
"02.04.2017 08:00 - 02.04.2017 09:00","91","0"
"02.04.2017 09:00 - 02.04.2017 10:00","0","35"
"02.04.2017 10:00 - 02.04.2017 11:00","0","41"
"02.04.2017 11:00 - 02.04.2017 12:00","48","0"
"02.04.2017 12:00 - 02.04.2017 13:00","239","0"
"02.04.2017 13:00 - 02.04.2017 14:00","312","0"
"02.04.2017 14:00 - 02.04.2017 15:00","342","0"
"02.04.2017 15:00 - 02.04.2017 16:00","314","0"
"02.04.2017 16:00 - 02.04.2017 17:00","227","0"
"02.04.2017 17:00 - 02.04.2017 18:00","121","0"
"02.04.2017 18:00 - 02.04.2017 19:00","0","56"
"02.04.2017 19:00 - 02.04.2017 20:00","0","70"
"02.04.2017 20:00 - 02.04.2017 21:00","0","122"
"02.04.2017 21:00 - 02.04.2017 22:00","0","70"
"02.04.2017 22:00 - 02.04.2017 23:00","0","2"
"02.04.2017 23:00 - 03.04.2017 00:00","78","0"
"03.04.2017 00:00 - 03.04.2017 01:00","18","0"
"03.04.2017 01:00 - 03.04.2017 02:00","85","0"
